Title,Creator,AgeRecommendation,Active,Favorites,Visits,VoiceChat,Camera,Created,Updated,ServerSize,Genre,Likes,Dislikes,GameLink,DateFetched
Cazeby Project  Edit,@Innovatement,All Ages,0,0,1,Not Supported,Not Supported,9/23/2024,11/5/2024,50,N/A,0,0,https://www.roblox.com/games/139769920776088/Cazeby-Project-Edit?gameSearchSessionInfo=4e6e8f93-024d-4e92-80db-b4f7b4018582&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=139769920776088&amp;position=0&amp;universeId=6590871095,11/10/2024 11:26
Garden Defense!🧟‍♂️,TD Creation,All Ages,3515,473423,24.2M+,Not Supported,Not Supported,9/4/2024,11/10/2024,22,N/A,12K+,3537,https://www.roblox.com/games/124700121029896/Garden-Defense?gameSearchSessionInfo=8d997134-95ef-4a85-b68f-06154d428e83&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=124700121029896&amp;position=0&amp;universeId=6510655662,11/10/2024 11:26
PETS GO! ✨,BIG Games Pets,All Ages,185841,234559,252.8M+,Not Supported,Not Supported,8/11/2024,11/10/2024,8,N/A,334K+,27K+,https://www.roblox.com/games/18901165922/PETS-GO?gameSearchSessionInfo=84510c81-bc55-46ff-9754-439681905347&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18901165922&amp;position=0&amp;universeId=6401952734,11/10/2024 11:26
People Gumball Machine (NEW),SoundTrackZack,All Ages,443,386,1.1M+,Not Supported,Not Supported,6/21/2024,10/16/2024,20,N/A,83,47,https://www.roblox.com/games/18140827290/People-Gumball-Machine-NEW?gameSearchSessionInfo=490beddb-08e9-4fed-bc57-d20b90af4d5a&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18140827290&amp;position=0&amp;universeId=6149959166,11/10/2024 11:26
[🎉UPD] Easy Size Obby,Classic Obby,All Ages,1214,4523366,31.0M+,Not Supported,Not Supported,8/6/2023,11/9/2024,25,Obby & Platformer,2309,1022,https://www.roblox.com/games/14337656835/SABOTAGE-Easy-Size-Obby?gameSearchSessionInfo=b35a259f-1aff-40f7-bc1a-d4f06f4c9cda&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14337656835&amp;position=0&amp;universeId=4956911744,11/10/2024 11:26
Royale❄️High,@callmehbob,All Ages,14270,13223881,10.0B+,Not Supported,Not Supported,4/10/2017,11/10/2024,16,Roleplay & Avatar Sim,3M+,490K+,https://www.roblox.com/games/735030788/Royale-High?gameSearchSessionInfo=69f5e199-4fc0-497c-b756-b9ad08dc2573&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=735030788&amp;position=0&amp;universeId=321778215,11/10/2024 11:26
Iron Man: Legion BETA,Galactic lndustries,All Ages,42,57973,724.0K+,Not Supported,Not Supported,9/18/2024,11/6/2024,30,Action,221,141,https://www.roblox.com/games/140143884409975/Iron-Man-Legion-BETA?gameSearchSessionInfo=7edc58e1-224a-4ef6-a91c-cabef386697f&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=140143884409975&amp;position=0&amp;universeId=6569702000,11/10/2024 11:26
[🚲] Bike 244 🔥,Brasil 244,All Ages,119,222,504.7K+,Not Supported,Not Supported,8/26/2024,11/5/2024,50,N/A,30,12,https://www.roblox.com/games/75226230160622/Bike-244?gameSearchSessionInfo=5358ddea-5da1-4001-9511-38d9d35354f6&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=75226230160622&amp;position=0&amp;universeId=6470694351,11/10/2024 11:26
Redcliff City 🏡RP,Redcliff City RP,All Ages,5935,803937,837.9M+,Not Supported,Not Supported,12/27/2021,11/9/2024,24,Roleplay & Avatar Sim,177K+,26K+,https://www.roblox.com/games/8369888266/Redcliff-City-RP?gameSearchSessionInfo=c3f877a0-49f3-4af7-8946-20677de557b0&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=8369888266&amp;position=0&amp;universeId=3204175584,11/10/2024 11:26
Axolotls Gone Wrong! [Beta],@w0w8D,All Ages,0,505,43.4K+,Not Supported,Not Supported,7/6/2021,8/21/2023,50,N/A,282,75,https://www.roblox.com/games/7053475380/Axolotls-Gone-Wrong-Beta?gameSearchSessionInfo=ba8a1f7b-1678-4480-beac-c11c7e581357&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=7053475380&amp;position=0&amp;universeId=2717687108,11/10/2024 11:26
Pokemon Brick Bronze  Roria Conquest,@RC_Upload1,All Ages,1588,2230,284.3K+,Not Supported,Not Supported,11/3/2024,11/3/2024,1,N/A,748,42,https://www.roblox.com/games/135119175588875/Pokemon-Brick-Bronze-Roria-Conquest?gameSearchSessionInfo=994a39c2-b902-46e5-b6dd-a0cd54a84f51&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=135119175588875&amp;position=0&amp;universeId=6753404956,11/10/2024 11:26
Shindo Life [239],RELL World,Ages 9+,15776,2941291,2.4B+,Not Supported,Not Supported,1/21/2020,11/8/2024,5,RPG,2M+,139K+,https://www.roblox.com/games/4616652839/Shindo-Life-238?gameSearchSessionInfo=5b9e1aa1-5e8a-4843-8f90-b099fc559d3d&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=4616652839&amp;position=0&amp;universeId=1511883870,11/10/2024 11:26
Voxels,Voxelized,All Ages,1942,34361,789.9K+,Not Supported,Not Supported,3/6/2021,11/9/2024,14,N/A,1513,255,https://www.roblox.com/games/6480217747/Voxels?gameSearchSessionInfo=2f4709b4-dce0-4826-9dde-66eed782cdf4&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6480217747&amp;position=0&amp;universeId=2421333651,11/10/2024 11:26
Strucid,Frosted Studio,Ages 9+,158,2130748,518.1M+,Not Supported,Not Supported,9/19/2018,11/3/2024,22,Shooter,671K+,138K+,https://www.roblox.com/games/2377868063/Strucid?gameSearchSessionInfo=583428c5-4ecd-4909-b544-997b6d598240&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=2377868063&amp;position=0&amp;universeId=833423526,11/10/2024 11:26
[RP] Camp Half-Blood [SEASONS + FRAMEWORK],Trite Roleplay,All Ages,105,579,16.3K+,Not Supported,Not Supported,10/30/2024,11/10/2024,90,N/A,171,13,https://www.roblox.com/games/98593344653560/RP-Camp-Half-Blood-SEASONS-FRAMEWORK?gameSearchSessionInfo=12d67f6b-28fd-4826-8e9e-527f464bc989&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=98593344653560&amp;position=0&amp;universeId=6736491658,11/10/2024 11:26
MMV,MMV Gamеs,All Ages,12,227566,4.8M+,Not Supported,Not Supported,11/2/2024,11/6/2024,12,N/A,3024,397,https://www.roblox.com/games/100742383703997/MMV?gameSearchSessionInfo=bccc6424-f7c4-4c0b-9bb0-dc6e3dd8a6cb&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=100742383703997&amp;position=0&amp;universeId=6750932849,11/10/2024 11:26
Natural Disaster Survival,@Stickmasterluke,All Ages,11795,10631075,3.1B+,Not Supported,Not Supported,3/29/2008,11/5/2024,30,Survival,3M+,383K+,https://www.roblox.com/games/189707/Natural-Disaster-Survival?gameSearchSessionInfo=fa02a054-94bf-4a43-a060-9b267737aba1&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=189707&amp;position=0&amp;universeId=65241,11/10/2024 11:26
Swim League [New Trainers🎃],Swim Race Champion,All Ages,8029,905021,36.3M+,Not Supported,Not Supported,8/27/2024,11/8/2024,10,Simulation,66K+,3449,https://www.roblox.com/games/132495346586140/Swim-League-New-Trainers?gameSearchSessionInfo=4666dc25-51c8-4b5f-b527-dd0298ceee1b&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=132495346586140&amp;position=0&amp;universeId=6475810089,11/10/2024 11:26
Short Creepy Horror Stories [no gore and blood],@kharbor_ykt,All Ages,1637,5331,886.4K+,Not Supported,Not Supported,10/24/2024,11/3/2024,30,N/A,521,90,https://www.roblox.com/games/105265986112006/Short-Creepy-Horror-Stories-no-gore-and-blood?gameSearchSessionInfo=0ec05f6e-314d-45c1-83ea-47336aa61416&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=105265986112006&amp;position=0&amp;universeId=6710779449,11/10/2024 11:27
Roblox Innovation Awards Voting Hub,Roblox Presents,All Ages,255,267812,90.5M+,Not Supported,Not Supported,4/16/2022,8/8/2024,40,Entertainment,110K+,9267,https://www.roblox.com/games/9377039667/Roblox-Innovation-Awards-Voting-Hub?gameSearchSessionInfo=108b97fc-10d0-4ef2-8f55-b3c103fe7944&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=9377039667&amp;position=0&amp;universeId=3503896276,11/10/2024 11:27
yielding arts,@ssfderffd,All Ages,0,3,403,Not Supported,Not Supported,6/9/2024,6/9/2024,50,N/A,2,3,https://www.roblox.com/games/17791475908/yielding-arts?gameSearchSessionInfo=37434ecb-2f27-4b71-979d-1184d2bea496&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17791475908&amp;position=0&amp;universeId=6095113926,11/10/2024 11:27
Liar's Club,glaceon pokemon card,Ages 9+,3288,17841,2.3M+,Not Supported,Not Supported,10/24/2024,11/10/2024,50,N/A,1818,398,https://www.roblox.com/games/110386700028483/SKINS-Liars-Club?gameSearchSessionInfo=0a2e21d0-d7ef-4a53-bd72-8a24c923919e&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=110386700028483&amp;position=0&amp;universeId=6710506800,11/10/2024 11:27
Stat Maxxers Simulator,DSCreations,All Ages,16,2227,605.1K+,Not Supported,Not Supported,3/8/2024,11/10/2024,25,Simulation,1054,479,https://www.roblox.com/games/16662829282/Stat-Maxxers-Simulator?gameSearchSessionInfo=588c1b34-f895-47d0-8339-bc335716eb67&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16662829282&amp;position=0&amp;universeId=5730707468,11/10/2024 11:27
Rainbow Friends,Roy &amp; Charcle,All Ages,11282,3199786,3.7B+,Not Supported,Not Supported,11/14/2021,5/22/2024,50,Adventure,1M+,278K+,https://www.roblox.com/games/7991339063/Rainbow-Friends?gameSearchSessionInfo=7939ec20-f8e3-4fc8-9ffa-c24b94ca4813&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=7991339063&amp;position=0&amp;universeId=3085257211,11/10/2024 11:27
RetroStudio 🔨,Retro Dev,All Ages,419,387204,94.9M+,Not Supported,Not Supported,10/19/2020,11/10/2024,1,Simulation,127K+,8008,https://www.roblox.com/games/5846386835/RetroStudio?gameSearchSessionInfo=3a7c1093-c2fc-457d-933f-46b56d2b3173&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=5846386835&amp;position=0&amp;universeId=2082205150,11/10/2024 11:27
TYPE://SOUL [NEW UPD],Type Soul,Ages 13+,5205,363194,511.2M+,Not Supported,Not Supported,7/15/2023,11/10/2024,1,RPG,257K+,63K+,https://www.roblox.com/games/14067600077/TYPE-SOUL-NEW-UPD?gameSearchSessionInfo=1de9be6f-cf1d-4ce5-b4e3-20e5e58f19cd&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14067600077&amp;position=0&amp;universeId=4871329703,11/10/2024 11:27
Become a GENIUS! 🧠📝,Slime Time Studios,All Ages,3,22872,105.5K+,Not Supported,Not Supported,5/21/2024,7/8/2024,20,N/A,82,30,https://www.roblox.com/games/17566529150/Become-a-GENIUS?gameSearchSessionInfo=d5532509-87fc-45d4-8d33-c079085b17d9&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=17566529150&amp;position=0&amp;universeId=6013729218,11/10/2024 11:27
Springlock Suit's Testing,@pawlooz,Ages 13+,5,14998,3.2M+,Not Supported,Not Supported,9/27/2023,3/28/2024,20,N/A,3873,2175,https://www.roblox.com/games/14898295221/Springlock-Suits-Testing?gameSearchSessionInfo=30b09fd0-af83-481d-949d-5ad28373ec10&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=39&amp;page=searchPage&amp;placeId=14898295221&amp;position=0&amp;universeId=5132876839,11/10/2024 11:27
draw things and turn into them 🖌️[tools!] ,elc.,All Ages,565,92765,80.4M+,Not Supported,Not Supported,2/4/2023,9/13/2024,16,Party & Casual,11K+,5556,https://www.roblox.com/games/12366490284/draw-things-and-turn-into-them-tools?gameSearchSessionInfo=9c6e98ff-aacf-47c2-8efa-3b184bd169fc&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12366490284&amp;position=0&amp;universeId=4352463723,11/10/2024 11:27
[UPD] Blade Ball,Wiggity.,Ages 9+,37800,10040279,4.5B+,Not Supported,Not Supported,6/17/2023,11/10/2024,16,Action,6M+,448K+,https://www.roblox.com/games/13772394625/Blade-Ball?gameSearchSessionInfo=a5a37b56-a605-4095-8468-eb56f96dfa75&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13772394625&amp;position=0&amp;universeId=4777817887,11/10/2024 11:27
KJ Testing Unlimited Flex Works!  Five seasons,@Elpro77072,All Ages,0,2,5163,Not Supported,Not Supported,10/4/2024,10/5/2024,50,N/A,11,1,https://www.roblox.com/games/131087799434660/KJ-Testing-Unlimited-Flex-Works-Five-seasons?gameSearchSessionInfo=0bf57cbb-38c3-481a-8a04-ecda99d2b3b6&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=131087799434660&amp;position=0&amp;universeId=6631224487,11/10/2024 11:27
Warrior Cats: Ultimate Edition,WarriorCatsRP,All Ages,8157,1218239,546.9M+,Not Supported,Not Supported,8/16/2019,11/4/2024,60,Roleplay & Avatar Sim,393K+,29K+,https://www.roblox.com/games/3663340706/Warrior-Cats-Ultimate-Edition?gameSearchSessionInfo=b29e4233-ac5d-4685-9222-df074ba6172a&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=3663340706&amp;position=0&amp;universeId=1278035280,11/10/2024 11:27
Welcome to Bloxburg,Bloxburg Development,All Ages,26631,13562288,9.0B+,Not Supported,Not Supported,11/4/2014,11/5/2024,12,Roleplay & Avatar Sim,5M+,714K+,https://www.roblox.com/games/185655149/Welcome-to-Bloxburg?gameSearchSessionInfo=4b04b851-3e36-4bef-8662-be4db1db6045&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=185655149&amp;position=0&amp;universeId=88070565,11/10/2024 11:27
[NEW] Border Defense Tycoon🛡️,| Coffee Bros |,All Ages,475,11523,1.1M+,Not Supported,Not Supported,3/25/2024,11/7/2024,4,N/A,14K+,888,https://www.roblox.com/games/16868085574/NEW-Border-Defense-Tycoon?gameSearchSessionInfo=6373933d-37ab-48be-9626-805fca3492ca&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=16868085574&amp;position=0&amp;universeId=5795709919,11/10/2024 11:27
Best Martial Artist game [Dummy Fixed],@Artemnaryzhnyj1235,All Ages,79,156,150.8K+,Not Supported,Not Supported,10/23/2024,11/10/2024,15,N/A,22,22,https://www.roblox.com/games/88428771912624/Best-Martial-Artist-game-Emotes-Tutor-in-Desc?gameSearchSessionInfo=8e729c43-3096-4a59-a287-bcdd28aa60db&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=88428771912624&amp;position=0&amp;universeId=6709504011,11/10/2024 11:27
[New Area] Strongman Simulator,The Gang Stockholm,All Ages,5838,2016216,1.4B+,Not Supported,Not Supported,5/4/2021,11/8/2024,10,Simulation,678K+,53K+,https://www.roblox.com/games/6766156863/Strongman-Simulator?gameSearchSessionInfo=2b9f2d86-4ab8-4250-ac18-d554a9313941&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6766156863&amp;position=0&amp;universeId=2564505263,11/10/2024 11:27
Mini Cities 2 ,DestroyerCam Fan Club,All Ages,596,75651,11.4M+,Not Supported,Not Supported,12/2/2023,11/7/2024,6,Simulation,28K+,4060,https://www.roblox.com/games/15516236993/Mini-Cities-2?gameSearchSessionInfo=99eca46e-d99a-4d19-be72-c6f08e2060ce&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15516236993&amp;position=0&amp;universeId=5354625397,11/10/2024 11:27
🔥 BIG Paintball 2!,BIG Games™,All Ages,3395,334256,164.1M+,Not Supported,Not Supported,6/10/2022,7/30/2024,10,Shooter,246K+,51K+,https://www.roblox.com/games/9865958871/BIG-Paintball-2?gameSearchSessionInfo=8d3161f9-e407-4438-a81c-187fbdf7d628&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=9865958871&amp;position=0&amp;universeId=3645347821,11/10/2024 11:27
[NERFED] Controverse,@Caz0gamz_73,All Ages,0,53,30.9K+,Not Supported,Not Supported,8/13/2024,11/8/2024,23,N/A,28,6,https://www.roblox.com/games/18930819674/NERFED-Controverse?gameSearchSessionInfo=fbb13e99-5ae8-479d-8f1d-665464f17672&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=18930819674&amp;position=0&amp;universeId=6411887906,11/10/2024 11:27
TDS Experimental,Paradoxum Games,All Ages,0,3643,527.7K+,Not Supported,Not Supported,7/20/2023,10/23/2024,50,N/A,2324,240,https://www.roblox.com/games/14120788503/TDS-Experimental?gameSearchSessionInfo=3277a2cc-a19c-48cf-a038-7de8d4f1c415&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=14120788503&amp;position=0&amp;universeId=4888175249,11/10/2024 11:27
Project Smash,Project Smash,Ages 9+,3763,326441,161.6M+,Not Supported,Not Supported,10/17/2023,11/5/2024,16,Action,158K+,47K+,https://www.roblox.com/games/15092647980/Project-Smash?gameSearchSessionInfo=9df44e25-f692-468d-bf5c-a08f3b44834c&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15092647980&amp;position=0&amp;universeId=5200655965,11/10/2024 11:27
 ★Make a Cake And Feed the Giant Noob★,@thebenster,All Ages,211,418978,72.8M+,Not Supported,Not Supported,6/4/2010,8/11/2024,20,Simulation,76K+,13K+,https://www.roblox.com/games/28248568/Make-a-Cake-And-Feed-the-Giant-Noob?gameSearchSessionInfo=928a8aae-b207-42b0-bf1d-806b8ebbc256&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=28248568&amp;position=0&amp;universeId=33264996,11/10/2024 11:27
[FPS] Gun Grounds FFA,@foolyrex,Ages 9+,1879,54923,51.5M+,Not Supported,Not Supported,1/13/2023,10/8/2024,13,Shooter,16K+,5355,https://www.roblox.com/games/12137249458/FPS-Gun-Grounds-FFA?gameSearchSessionInfo=78d18e1d-3e95-4f04-a775-f6340b690ad5&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=12137249458&amp;position=0&amp;universeId=4281211770,11/10/2024 11:27
[DISCONTINUED] Low Effort Rooms RP,@huskyiscuteTV1234,All Ages,0,723,354.8K+,Not Supported,Not Supported,6/6/2023,7/23/2024,50,N/A,212,26,https://www.roblox.com/games/13668124123/DISCONTINUED-Low-Effort-Rooms-RP?gameSearchSessionInfo=8dd99b3c-9aa8-45e4-86e9-b42940095e75&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=13668124123&amp;position=0&amp;universeId=4744699069,11/10/2024 11:27
🦍 Gorilla,Antiael,Ages 9+,23,299560,40.6M+,Not Supported,Not Supported,8/14/2020,6/7/2022,14,Survival,141K+,39K+,https://www.roblox.com/games/5554351296/Gorilla?gameSearchSessionInfo=02c6de4e-7d44-4eea-9801-9f981728289b&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=5554351296&amp;position=0&amp;universeId=1941004239,11/10/2024 11:27
[UPDATE] Daybreak ,DaybreakDev,Ages 13+,882,245226,28.7M+,Not Supported,Not Supported,5/27/2021,10/28/2024,9,Survival,51K+,7631,https://www.roblox.com/games/6870736769/UPDATE-Daybreak?gameSearchSessionInfo=20b1903f-a7a2-496a-9a56-cd484d6bc8c8&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6870736769&amp;position=0&amp;universeId=2618786652,11/10/2024 11:27
Find The Markers (237),markers epic memers,All Ages,3679,1249645,805.3M+,Not Supported,Not Supported,11/4/2021,11/1/2024,30,Adventure,378K+,83K+,https://www.roblox.com/games/7896264844/Find-The-Markers-237?gameSearchSessionInfo=97933c35-cb33-443f-ac68-59af21e7a9df&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=7896264844&amp;position=0&amp;universeId=3056160040,11/10/2024 11:27
(HYPER!!!) SONIC PARADISE!,@Tuamadre570,All Ages,0,0,969,Not Supported,Not Supported,1/16/2024,1/18/2024,50,N/A,0,1,https://www.roblox.com/games/15995050008/HYPER-SONIC-PARADISE?gameSearchSessionInfo=c08584c2-92ad-41f9-9a68-17620bcaa6c8&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=15995050008&amp;position=0&amp;universeId=5529907496,11/10/2024 11:27
(TWO STEPS AHEAD UPDATE) NIKOCADO AVOCADO OBBY,@xaacy,All Ages,0,71,12.2K+,Not Supported,Not Supported,11/12/2019,9/15/2024,30,N/A,52,15,https://www.roblox.com/games/4358983816/TWO-STEPS-AHEAD-UPDATE-NIKOCADO-AVOCADO-OBBY?gameSearchSessionInfo=5725902f-9ffc-4804-ab95-d77d1e2300c0&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=4358983816&amp;position=0&amp;universeId=1402216921,11/10/2024 11:27
⚽ Soccer Legends [BETA],Ace Sport,All Ages,250,133491,119.5M+,Not Supported,Not Supported,6/7/2021,12/19/2021,8,Sports & Racing,36K+,11K+,https://www.roblox.com/games/6922573010/Soccer-Legends-BETA?gameSearchSessionInfo=d9c6f6df-6dcc-4bf0-b9a0-e1ff0f8534b4&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=40&amp;page=searchPage&amp;placeId=6922573010&amp;position=0&amp;universeId=2646667816,11/10/2024 11:28
(Darkness Awaits....) Kilstreak sword battles,@dimovevgen,All Ages,2,12,7471,Not Supported,Not Supported,3/13/2024,11/9/2024,15,N/A,16,6,https://www.roblox.com/games/16731410458/Darkness-Awaits-Kilstreak-sword-battles?gameSearchSessionInfo=45320d1f-5c07-415d-8e6f-6c135454c166&amp;isAd=false&amp;nativeAdData=&amp;numberOfLoadedTiles=37&amp;page=searchPage&amp;placeId=16731410458&amp;position=0&amp;universeId=5750475263,11/10/2024 11:28
